Transect,Plot,Tag number,Height,Diameter,Species,gt10cm,lt10cm,Comments,Start Date
6,22,13,58,0.54,ALCLAT,,,,7/22/1991
6,22,15,130,1.6,PSYBER,,,,7/22/1991
6,25,2,66,1.01,CECSCH,,,,7/22/1991
6,25,3,24,0.36,SWIMAC,,,,7/22/1991
6,34,,,,,,,Nothing > 10cm.,7/22/1991
6,40,2,73,0.9,CASSYL,,,,7/22/1991
6,40,6,230,2.02,PSYBER,,,,7/22/1991
6,40,7,78,0.73,MICTET,,,,7/22/1991
6,40,11,52,0.52,MICTET,,,,7/22/1991
2,16,,,,,,,Nothing >10 cm.,2/24/1992
2,22,,,,,,,Nothing >10 cm.,2/24/1992
2,25,,,,,,,Nothing >10 cm.,2/24/1992
2,28,,,,,,,Nothing >10 cm.,2/24/1992
2,32,,,,,,,Nothing >10 cm.,2/24/1992
3,14,,,,PALRIP,,,Nothing >10 cm.,2/24/1992
3,19,8,76,0.57,HETCYM,,,BS,2/24/1992
3,19,11,108,0.49,GONSPI,,,,2/24/1992
3,19,12,85,0.85,PSYBER,,,,2/24/1992
3,24,3,20,0.55,TABHET,,,,2/24/1992
3,24,4,,,PALRIP,,, NF,2/24/1992
3,27,1,,,SCHMOR,,,Dead.,2/24/1992
3,27,4,12.5,0.48,TABHET,,,,2/24/1992
3,27,6,13.5,0.35,TABHET,,,,2/24/1992
3,27,7,29,0.68,SCHMOR,,,,2/24/1992
3,27,8,8,0.37,MYRDEF,,,Def.,2/24/1992
3,27,10,20,0.53,TABHET,,,,2/24/1992
3,27,11,45,0.22,MICRAC,,,,2/24/1992
3,27,12,74,0.76,MICRAC,,,,2/24/1992
3,27,13,,,HETCYM,,,Dead.,2/24/1992
3,27,14,33,0.41,MICRAC,,,BS,2/24/1992
3,27,15,,,SCHMOR,,,Dead.,2/24/1992
3,37,1,21,0.49,TABHET,,,,2/24/1992
3,37,2,18,0.43,TABHET,,,Desfoliado.,2/24/1992
3,37,3,57,0.41,HETCYM,,,,2/24/1992
3,37,4,,,TABHET,,,NF,2/24/1992
3,37,5,67,0.71,HETCYM,,,,2/24/1992
4,11,3,16,0.18,ALCLAT,,,,2/24/1992
4,11,4,34,0.7,SCHMOR,,,,2/24/1992
4,11,5,24,0.67,TABHET,,,BS,2/24/1992
4,17,2,63,0.6,ALCLAT,,,Def.,2/24/1992
4,17,4,,,TABHET,,,Dead.,2/24/1992
4,17,5,65,0.75,PSYBER,,,,2/24/1992
4,21,1,84,0.68,PSYBER,,,,2/24/1992
4,21,2,22,0.44,OCOSIN,,,,2/24/1992
4,21,3,55,0.96,OCOLEU,,,,2/24/1992
4,21,4,37,0.77,TABHET,,,,2/24/1992
4,21,5,70,0.66,PSYBER,,,Broken stem,2/24/1992
4,21,7,106,0.81,PSYBER,,,,2/24/1992
4,21,9,168,1.47,PSYBER,,,,2/24/1992
4,21,11,106,1.02,PSYBER,,,,2/24/1992
4,21,12,63,0.59,PSYBER,,,,2/24/1992
4,21,13,90,0.63,PSYBER,,,,2/24/1992
4,26,2,13,0.22,TABHET,,,Sprout,2/24/1992
4,26,9,28,1.2,PSYBER,,,Broken stem.,2/24/1992
4,26,10,140,1.36,PALRIP,,,,2/24/1992
4,26,11,110,1.21,PALRIP,,,,2/24/1992
4,26,14,40,0.7,OCOSIN,,,BS,2/24/1992
4,26,15,200,2.18,PALRIP,,,,2/24/1992
4,26,16,,,PALRIP,,,Dead.,2/24/1992
4,26,17,170,0.6,MICSPP,,,,2/24/1992
4,26,18,220,1.68,MARNOB,,,,2/24/1992
4,26,19,250,1.05,HETCYM,,,,2/24/1992
4,26,20,125,1.05,PSYBER,,,,2/24/1992
4,30,1,22,0.48,ALCLAT,,,Sprout,2/24/1992
4,30,2,56,1.13,SCHMOR,,,Def.,2/24/1992
4,30,3,20,0.58,TABHET,,,,2/24/1992
4,30,4,28,0.33,MARNOB,,,,2/24/1992
4,30,7,38,0.7,SCHMOR,,,,2/24/1992
4,30,9,100,13,PREMON,,,Total height= 400,2/24/1992
5,14,,,,,,,Nothing >10 cm.,2/24/1992
5,20,1,60,0.73,SCHMOR,,,,2/24/1992
5,20,2,155,1.21,PSYBER,,,,2/24/1992
5,20,3,261,2.83,CECSCH,,,,2/24/1992
5,26,3,195,1.79,GONSPI,,,,2/24/1992
5,34,1,68,0.69,PSYBER,,,BS,2/24/1992
5,34,2,104,1.42,PSYBER,,,,2/24/1992
5,34,3,53,0.56,PSYBER,,,BS,2/24/1992
5,34,5,,,PSYBER,,,NF,2/24/1992
5,34,9,,,PSYBER,,,Dead.,2/24/1992
5,38,5,450,2.73,PSYBER,,,,2/24/1992
5,38,8,195,2.08,SCHMOR,,,,2/24/1992
5,38,11,420,2.64,GONSPI,,,,2/24/1992
5,38,12,440,2.79,PSYBER,,,,2/24/1992
6,22,2,200,1.61,PSYBER,,,Sprout,2/24/1992
6,22,3,,,PSYBER,,,Dead.,2/24/1992
6,22,4,,,PSYBER,,,TNF,2/24/1992
6,22,7,230,2,CECSCH,,,,2/24/1992
6,22,8,140,1.72,PSYBER,,,Tag number= 8B,2/24/1992
6,22,8,114,1.03,PSYBER,,,Tag number= 8C,2/24/1992
6,22,8,142,1.78,PSYBER,,,Tag number= 8D,2/24/1992
6,22,12,77,1.27,SCHMOR,,,,2/24/1992
6,22,13,,,ALCLAT,,,TNF,2/24/1992
6,22,15,142,1.7,PSYBER,,,,2/24/1992
6,25,2,71,1.17,CECSCH,,,,2/24/1992
6,25,3,25,0.61,SWIMAC,,,,2/24/1992
6,34,,,,,,,Nothing >10 cm.,2/24/1992
6,40,2,72,1,CASSYL,,,,2/24/1992
6,40,6,263,2.34,PSYBER,,,,2/24/1992
6,40,7,78,0.89,MICTET,,,,2/24/1992
6,40,11,52,0.48,MICTET,,,,2/24/1992
2,16,,,,,,,Nothing >10 cm.,7/13/1992
2,22,,,,,,,Nothing >10 cm.,7/13/1992
2,25,,,,,,,Nothing >10 cm.,7/13/1992
2,28,,,,,,,Nothing >10 cm.,7/13/1992
2,32,,,,,,,Nothing >10 cm.,7/13/1992
3,14,,,,PALRIP,,,Nothing >10 cm.,7/13/1992
3,19,2,78,0.53,HETCYM,,,BS,7/13/1992
3,19,8,71,0.46,HETCYM,,,,7/13/1992
3,19,11,117,0.6,GONSPI,,,BS,7/13/1992
3,19,12,89,0.55,PSYBER,,,,7/13/1992
3,24,3,21,0.58,TABHET,,,,7/13/1992
3,24,4,26,0.3,PALRIP,,,,7/13/1992
3,27,1,,,SCHMOR,,,Dead.,7/13/1992
3,27,4,12,0.52,TABHET,,,,7/13/1992
3,27,6,13,0.37,TABHET,,,BS,7/13/1992
3,27,7,33,0.67,SCHMOR,,,,7/13/1992
3,27,8,,,MYRDEF,,,Dead.,7/13/1992
3,27,10,22,0.7,TABHET,,,,7/13/1992
3,27,11,10,0.29,MICRAC,,,Dying.,7/13/1992
3,27,12,76,0.75,MICRAC,,,,7/13/1992
3,27,13,,,HETCYM,,,Dead.,7/13/1992
3,27,14,34,0.4,MICRAC,,,BS,7/13/1992
3,27,15,,,SCHMOR,,,Dead.,7/13/1992
3,37,1,22.5,0.52,TABHET,,,,7/13/1992
3,37,2,18,0.45,TABHET,,,,7/13/1992
3,37,3,,,HETCYM,,,Dead.,7/13/1992
3,37,4,28,0.72,TABHET,,,,7/13/1992
3,37,5,92,0.79,HETCYM,,,,7/13/1992
4,11,3,18,0.19,ALCLAT,,,,7/13/1992
4,11,4,37,0.7,SCHMOR,,,,7/13/1992
4,11,5,26,0.76,TABHET,,,,7/13/1992
4,17,2,71,0.7,ALCLAT,,,,7/13/1992
4,17,4,,,TABHET,,,Dead.,7/13/1992
4,17,5,20,0.9,PSYBER,,,Dying.,7/13/1992
4,21,1,87,0.66,PSYBER,,,BS,7/13/1992
4,21,2,22,0.55,OCOSIN,,,,7/13/1992
4,21,3,68,0.95,OCOLEU,,,,7/13/1992
4,21,4,40,0.79,TABHET,,,,7/13/1992
4,21,5,5,0.66,PSYBER,,,BK,7/13/1992
4,21,7,109,,PSYBER,,,Diameter= nd,7/13/1992
4,21,9,192,,PSYBER,,,Diameter= nd,7/13/1992
4,21,11,114,,PSYBER,,,Diameter= nd,7/13/1992
4,21,12,65,,PSYBER,,,Diameter= nd,7/13/1992
4,21,13,,,PSYBER,,,Dead.,7/13/1992
4,26,2,11,0.25,TABHET,,,,7/13/1992
4,26,9,25,1.22,PSYBER,,,,7/13/1992
4,26,10,143,1.38,PALRIP,,,,7/13/1992
4,26,11,111,1.25,PALRIP,,,,7/13/1992
4,26,14,41,0.66,OCOSIN,,,BS,7/13/1992
4,26,15,210,2.28,PALRIP,,,,7/13/1992
4,26,16,,,,,,Dead.,7/13/1992
4,26,17,175,0.97,MICONI,,,,7/13/1992
4,26,18,220,1.74,MARNOB,,,,7/13/1992
4,26,19,251,1.03,HETCYM,,,BS,7/13/1992
4,26,20,125,0.97,PSYBER,,,BS,7/13/1992
4,30,1,22,0.44,ALCLAT,,,BS,7/13/1992
4,30,2,61,1.15,SCHMOR,,,,7/13/1992
4,30,3,22.5,0.59,TABHET,,,,7/13/1992
4,30,4,29,0.35,MARNOB,,,,7/13/1992
4,30,7,39,0.71,SCHMOR,,,,7/13/1992
4,30,9,100,13.25,PREMON,,,Total height=450,7/13/1992
5,14,,,,,,,Nothing >10 cm.,7/13/1992
5,20,1,61,0.75,SCHMOR,,,,7/13/1992
5,20,2,78,1.34,PSYBER,,,Broken,7/13/1992
5,20,3,,,CECSCH,,,Dead.,7/13/1992
5,26,3,200,1.81,GONSPI,,,,7/13/1992
5,34,1,,,PSYBER,,,NF,7/13/1992
5,34,2,108,1.56,PSYBER,,,,7/13/1992
5,34,3,52.4,0.56,PSYBER,,,BS,7/13/1992
5,34,5,,,PSYBER,,,NF,7/13/1992
5,34,9,,,PSYBER,,,Dead.,7/13/1992
5,38,5,500,3.32,PSYBER,,,,7/13/1992
5,38,8,200,2.08,SCHMOR,,,,7/13/1992
5,38,11,,,GONSPI,,,Dead.,7/13/1992
5,38,12,460,3.36,PSYBER,,,,7/13/1992
6,22,2,150,1.78,PSYBER,,,Broken,7/13/1992
6,22,3,,,PSYBER,,,Dead.,7/13/1992
6,22,4,,,PSYBER,,,Dead.,7/13/1992
6,22,7,200,2.02,CECSCH,,,Broken,7/13/1992
6,22,8,142,1.83,PSYBER,,,8B,7/13/1992
6,22,8,112,1.1,PSYBER,,,8C,7/13/1992
6,22,8,148,1.78,PSYBER,,,8D,7/13/1992
6,22,12,136.5,1.4,SCHMOR,,,,7/13/1992
6,22,13,,,ALCLAT,,,Height and Diameter= nd,7/13/1992
6,22,15,157,1.7,PSYBER,,,,7/13/1992
6,25,2,36,1.5,CECSCH,,,Dying/sprout,7/13/1992
6,25,3,26,0.49,SWIMAC,,,BS,7/13/1992
6,34,,,,,,,Nothing >10 cm,7/13/1992
6,40,2,75,1.09,CASSYL,,,,7/13/1992
6,40,6,270,2.53,PSYBER,,,,7/13/1992
6,40,7,40,0.89,MICTET,,,Broken,7/13/1992
2,16,,,,,,,,2/1/1993
2,22,,,,,,,,2/1/1993
2,25,,,,,,,,2/1/1993
2,28,,,,,,,,2/1/1993
2,32,,,,,,,,2/1/1993
3,14,,,,PALRIP,,,,2/1/1993
3,19,2,,,HETCYM,,,Dead,2/1/1993
3,19,8,74,0.46,HETCYM,,,,2/1/1993
3,19,12,92,0.49,PSYBER,,,,2/1/1993
3,24,3,19,0.4,TABHET,,,,2/1/1993
3,24,4,,,PALRIP,,,Dead,2/1/1993
3,27,4,18,0.52,TABHET,,,Nudo,2/1/1993
3,27,6,,,,,,NF,2/1/1993
3,27,7,,,SCHMOR,,,Dead,2/1/1993
3,27,10,20,0.7,TABHET,,,,2/1/1993
3,27,11,,,MICRAC,,,Dead,2/1/1993
3,27,12,152,1.05,MICRAC,,,,2/1/1993
3,27,14,32,0.43,MICRAC,,,TB,2/1/1993
3,37,1,23,0.5,TABHET,,,BS,2/1/1993
3,37,2,18,0.5,TABHET,,,,2/1/1993
3,37,4,,,TABHET,,,NF,2/1/1993
3,37,5,72,0.8,HETCYM,,,TB,2/1/1993
4,11,3,,,ALCLAT,,,Dead,2/1/1993
4,11,4,38,0.75,SCHMOR,,,,2/1/1993
4,11,5,26,0.76,TABHET,,,,2/1/1993
4,17,2,65,0.72,ALCLAT,,,TB,2/1/1993
4,17,5,,,PSYBER,,,NF,2/1/1993
4,21,1,90,1.7,PSYBER,,,,2/1/1993
4,21,2,24,0.6,OCOSIN,,,,2/1/1993
4,21,3,66,1.15,OCOLEU,,,TB,2/1/1993
4,21,4,34,0.91,TABHET,,,TB,2/1/1993
4,21,5,,,PSYBER,,,Dead,2/1/1993
4,21,7,110,1,PSYBER,,,,2/1/1993
4,21,9,180,1.92,PSYBER,,,TB,2/1/1993
4,21,11,,,PSYBER,,,,2/1/1993
4,21,12,62,0.56,PSYBER,,,,2/1/1993
4,26,2,13,2.88,TABHET,,,,2/1/1993
4,26,9,,,PSYBER,,,Dead,2/1/1993
4,26,10,142,1.41,PALRIP,,,,2/1/1993
4,26,11,100,1.4,PALRIP,,,TB,2/1/1993
4,26,14,42,0.82,OCOSIN,,,,2/1/1993
4,26,17,210,1.12,MIC,,,,2/1/1993
4,26,18,180,2.29,MARNOB,,,TB,2/1/1993
4,26,19,,,HETCYM,,,Dead,2/1/1993
4,26,20,136,1,PSYBER,,,,2/1/1993
4,30,1,22,0.44,ALCLAT,,,,2/1/1993
4,30,3,22,0.58,TABHET,,,,2/1/1993
4,30,4,29,0.29,MARNOB,,,BS,2/1/1993
4,30,7,40,0.78,SCHMOR,,,,2/1/1993
4,30,9,100,15.7,PREMON,,,Total height= 455,2/1/1993
5,14,,,,,,,,2/1/1993
5,20,1,62,0.75,SCHMOR,,,,2/1/1993
5,20,2,80,1.38,PSYBER,,,,2/1/1993
5,26,3,,,GONSPI,,,Dead,2/1/1993
5,34,1,,,PSYBER,,,NF,2/1/1993
5,34,2,,,PSYBER,,,NF,2/1/1993
5,34,3,,,PSYBER,,,NF,2/1/1993
5,34,5,,,PSYBER,,,NF,2/1/1993
5,38,5,500,3.44,PSYBER,,,,2/1/1993
5,38,8,200,2.05,SCHMOR,,,BS,2/1/1993
5,38,12,500,3.66,PSYBER,,,,2/1/1993
6,22,2,151,1.83,PSYBER,,,,2/1/1993
6,22,3,,,PSYBER,,,,2/1/1993
6,22,4,,,PSYBER,,,,2/1/1993
6,22,7,190,1.93,CECSCH,,,BS,2/1/1993
6,22,8,160,1.81,PSYBER,,,Tag number= 8b,2/1/1993
6,22,8,162,1.99,PSYBER,,,Tag number= 8d,2/1/1993
6,22,12,132,1.77,SCHMOR,,,Top dying,2/1/1993
6,22,13,,,ALCLAT,,,,2/1/1993
6,22,15,159,1.93,PSYBER,,,,2/1/1993
6,25,2,,,CECSCH,,,,2/1/1993
6,25,3,24,0.46,SWIMAC,,,,2/1/1993
6,34,,,,,,,Nothing >10 cm,2/1/1993
6,40,2,77,1.1,CASSYL,,,,2/1/1993
6,40,6,272,2.6,PSYBER,,,,2/1/1993
6,40,7,,,MICTET,,,Dead,2/1/1993
6,40,11,42,0.7,MICTET,,,,2/1/1993
2,16,,,,,,,,7/12/1993
2,22,,,,,,,,7/12/1993
2,25,,,,,,,,7/12/1993
2,28,,,,,,,,7/12/1993
2,32,,,,,,,,7/12/1993
3,14,,,,PALRIP,,,,7/12/1993
3,19,8,80,0.46,HETCYM,,,,7/12/1993
3,19,11,,,GONSPI,,,Dead,7/12/1993
3,19,12,98,0.82,PSYBER,,,,7/12/1993
3,24,3,24,0.58,TABHET,,,,7/12/1993
3,24,4,40,0.29,PALRIP,,,,7/12/1993
3,27,4,18,0.54,TABHET,,,,7/12/1993
3,27,6,,,TABHET,,,Dead,7/12/1993
3,27,10,26,0.77,TABHET,,,,7/12/1993
3,27,12,76,0.76,MICRAC,,,,7/12/1993
3,27,14,,,MICRAC,,,Dead,7/12/1993
3,37,1,28,0.56,TABHET,,,,7/12/1993
3,37,2,22,0.51,TABHET,,,,7/12/1993
3,37,4,,,TABHET,,,NF,7/12/1993
3,37,5,78,0.75,HETCYM,,,,7/12/1993
4,11,4,42,0.81,SCHMOR,,,,7/12/1993
4,11,5,26,0.61,TABHET,,,BS,7/12/1993
4,17,2,72,0.76,ALCLAT,,,,7/12/1993
4,17,5,,,PSYBER,,,NF,7/12/1993
4,21,1,,,PSYBER,,,Dead,7/12/1993
4,21,2,25,1.45,OCOSIN,,,,7/12/1993
4,21,3,,,OCOLEU,,,Dead,7/12/1993
4,21,4,38,1.11,TABHET,,,,7/12/1993
4,21,7,117,1.02,PSYBER,,,,7/12/1993
4,21,9,180,1.91,PSYBER,,,,7/12/1993
4,21,12,66,0.56,PSYBER,,,,7/12/1993
4,26,2,13,0.28,TABHET,,,,7/12/1993
4,26,10,,,PALRIP,,,NF,7/12/1993
4,26,14,44,0.77,OCOSIN,,,,7/12/1993
4,26,15,236,2.99,PALRIP,,,,7/12/1993
4,26,17,206,1.23,MICRAC,,,,7/12/1993
4,26,18,193,3,MARNOB,,,,7/12/1993
4,26,20,147,1.3,PSYBER,,,,7/12/1993
4,30,1,24,0.5,ALCLAT,,,,7/12/1993
4,30,2,,,SCHMOR,,,Dead,7/12/1993
4,30,3,22,0.6,TABHET,,,,7/12/1993
4,30,4,30,0.42,MARNOB,,,,7/12/1993
4,30,7,46,0.75,SCHMOR,,,BS,7/12/1993
4,30,9,106,17,PREMON,,,Total height= 400,7/12/1993
5,14,,,,,,,,7/12/1993
5,20,1,62,0.79,SCHMOR,,,,7/12/1993
5,20,2,,,PSYBER,,,Dead,7/12/1993
5,26,,,,,,,,7/12/1993
5,34,1,,,PSYBER,,,NF,7/12/1993
5,34,2,,,PSYBER,,,NF,7/12/1993
5,34,3,,,PSYBER,,,NF,7/12/1993
5,34,5,,,PSYBER,,,NF,7/12/1993
5,38,5,500,3.72,PSYBER,,,,7/12/1993
5,38,8,190,1.9,SCHMOR,,,BS,7/12/1993
5,38,12,500,4.07,PSYBER,,,,7/12/1993
6,22,2,155,1.4,PSYBRA,,,BS,7/12/1993
6,22,7,,,CECSCH,,,NF,7/12/1993
6,22,8,150,1.76,PSYBER,,,Tag number= 8B,7/12/1993
6,22,8,160,1.8,PSYBER,,,Tag number= 8D,7/12/1993
6,22,12,140,1.9,SCHMOR,,,,7/12/1993
6,22,15,150,1.8,PSYBRA,,,,7/12/1993
6,25,3,24,0.4,SWIMAC,,,,7/12/1993
6,34,,,,,,,,7/12/1993
6,40,2,80,1.97,CASSYL,,,,7/12/1993
6,40,6,276,2.46,PSYBER,,,,7/12/1993
6,40,11,47,0.55,MICPRA,,,,7/12/1993
3,19,,,,HETCYM,,,Dead,1/21/1994
3,19,12,100,0.83,PSYBER,,,,1/21/1994
3,24,,,,TABHET,,,Dead,1/21/1994
3,24,4,40,0.33,PALRIP,,,,1/21/1994
3,27,,,,TABHET,,,Dead,1/21/1994
3,27,10,19,0.68,TABHET,,,BS-TBroken,1/21/1994
3,27,12,,,MICRAC,,,Dead,1/21/1994
3,37,1,22,0.5,TABHET,,,BS,1/21/1994
3,37,2,19,0.5,TABHET,,,,1/21/1994
3,37,,,,HETCYM,,,Dead,1/21/1994
4,11,4,42,0.81,SCHMOR,,,,1/21/1994
4,11,5,26,0.6,TABHET,,,,1/21/1994
4,17,2,60,0.76,ALCLAT,,,TB-Def,1/21/1994
4,17,5,,,PSYBER,,,Dead,1/21/1994
4,21,2,30,0.45,OCOSIN,,,,1/21/1994
4,21,7,124,1.02,PSYBER,,,,1/21/1994
4,21,9,182,1.85,PSYBER,,,BS,1/21/1994
4,21,12,66,0.56,PSYBER,,,,1/21/1994
4,26,2,13,0.37,TABHET,,,,1/21/1994
4,26,11,48,1.07,PALRIP,,,SP,1/21/1994
4,26,14,41.5,0.7,OCOSIN,,,BS,1/21/1994
4,26,15,240,2.6,PALRIP,,,BS,1/21/1994
4,26,17,206,1.24,MICRAC,,,,1/21/1994
4,26,18,200,2,MARNOB,,,,1/21/1994
4,26,20,147,1.12,PSYBER,,,BS,1/21/1994
4,30,1,23,0.5,ALCLAT,,,,1/21/1994
4,30,3,22,0.6,TABHET,,,,1/21/1994
4,30,4,30,0.32,MARNOB,,,BS,1/21/1994
4,30,7,46,0.73,SCHMOR,,,,1/21/1994
4,30,9,110,16.5,PREMON,,,Total Height=400,1/21/1994
5,20,1,62,0.82,SCHMOR,,,,1/21/1994
5,34,2,,,PSYBER,,,Dead,1/21/1994
5,34,3,,,PSYBER,,,Dead,1/21/1994
5,38,5,510,3.83,PSYBER,,,,1/21/1994
5,38,8,190,1.9,SCHMOR,,,Def,1/21/1994
5,38,12,510,4.18,PSYBER,,,,1/21/1994
6,22,2,148,1.6,PSYBRA,,,,1/21/1994
6,22,8,170,1.8,PSYBER,,,Tag number=8(B),1/21/1994
6,22,8,170,1.97,PSYBER,,,Tag number=8(D),1/21/1994
6,22,12,150,1.5,SCHMOR,,,BS,1/21/1994
6,22,15,150,1.83,PSYBRA,,,,1/21/1994
6,25,3,24,0.4,SWIMAC,,,,1/21/1994
6,40,2,82,0.9,CASSYL,,,BS,1/21/1994
6,40,6,280,2.5,PSYBER,,,,1/21/1994
6,40,11,50,0.55,MICPRA,,,,1/21/1994
3,19,12,56,1.01,GONSPI,,,Top Broken,7/29/1994
3,24,4,41,0.41,PALRIP,,,,7/29/1994
3,27,10,20,0.51,TABHET,,,BS,7/29/1994
3,37,1,,,TABHET,,,Dead,7/29/1994
3,37,2,20,0.46,TABHET,,,BS,7/29/1994
3,37,4,,,TABHET,,,NF,7/29/1994
4,11,4,43,0.82,SCHMOR,,,,7/29/1994
4,11,5,24,0.73,TABHET,,,,7/29/1994
4,17,2,32,0.74,ALCLAT,,,Sprout,7/29/1994
4,21,2,26,0.67,OCOSIN,,,,7/29/1994
4,21,4,23,0.91,TABHET,,,TB,7/29/1994
4,21,7,34,0.95,PSYBER,,,Dying,7/29/1994
4,21,9,212,1.98,PSYBER,,,,7/29/1994
4,21,12,,,PSYBER,,,Dead,7/29/1994
4,26,2,13,0.27,TABHET,,,,7/29/1994
4,26,11,70,1.09,PSYBRA,,,,7/29/1994
4,26,14,43,0.71,OCOSIN,,,,7/29/1994
4,26,15,150,2.6,PALRIP,,,Top Broken,7/29/1994
4,26,17,205,1.36,MICRAC,,,,7/29/1994
4,26,18,200,1.8,MARNOB,,,BS,7/29/1994
4,26,20,86,1.1,PSYBER,,,Top Broken,7/29/1994
4,30,1,,,ALCLAT,,,Dead,7/29/1994
4,30,3,20,0.49,TABHET,,,BS,7/29/1994
4,30,4,31,0.34,MARNOB,,,,7/29/1994
4,30,7,,,SCHMOR,,,Dead,7/29/1994
4,30,9,110,14.75,PREMON,,,Total height = 425,7/29/1994
5,20,1,63,0.83,SCHMOR,,,,7/29/1994
5,34,1,,,PSYBER,,,NF,7/29/1994
5,34,5,,,PSYBER,,,NF,7/29/1994
5,38,5,520,3.98,PSYBER,,,,7/29/1994
5,38,8,120,2.04,SCHMOR,,,Top dead sprout,7/29/1994
5,38,12,525,4.51,PSYBER,,,,7/29/1994
6,22,2,120,1.6,PSYBRA,,,,7/29/1994
6,22,7,,,CECSCH,,,Dead,7/29/1994
6,22,8,,,PSYBER,,,Dead Tag number=8(B),7/29/1994
6,22,8,,,PSYBER,,,Dead Tag number=8(D),7/29/1994
6,22,12,,,SCHMOR,,,Dead,7/29/1994
6,22,15,120,2.1,PSYBRA,,,Top Broken,7/29/1994
6,25,3,24,0.4,SWIMAC,,,,7/29/1994
6,40,2,83,1.07,CASSYL,,,,7/29/1994
6,40,6,280,2.57,PSYBER,,,,7/29/1994
6,40,11,40,0.55,MICPRA,,,Sprouting,7/29/1994
3,19,12,75,1.05,PSYBER,,,,3/9/1995
3,24,4,40,0.42,PALRIP,,,,3/9/1995
3,27,10,22,0.58,TABHET,,,,3/9/1995
3,37,2,20,0.4,TABHET,,,BS,3/9/1995
3,37,4,34,0.74,TABHET,,,Found,3/9/1995
4,11,4,48,0.85,SCHMOR,,,,3/9/1995
4,11,5,25,0.71,TABHET,,,Defoliated,3/9/1995
4,17,2,37,0.74,ALCLAT,,,No Flagging on Plant,3/9/1995
4,21,2,24,0.6,OCOSIN,,,BS,3/9/1995
4,21,4,22,0.82,TABHET,,,BS,3/9/1995
4,21,7,40,0.89,PSYBER,,,,3/9/1995
4,21,9,238,1.8,PSYBER,,,BS,3/9/1995
4,26,2,,,TABHET,,,Dead,3/9/1995
4,26,11,60,1.04,PSYBRA,,,Sprouting,3/9/1995
4,26,14,44,0.82,OCOSIN,,,,3/9/1995
4,26,15,200,2.5,PALRIP,,,Top Broken/BS,3/9/1995
4,26,17,122,1.25,MICRAC,,,Resprout-Top Dead,3/9/1995
4,26,18,40,1.9,MARNOB,,,Defoliated Top Dead,3/9/1995
4,26,20,140,1.1,PSYBER,,,Dying,3/9/1995
4,30,3,39,0.54,TABHET,,,,3/9/1995
4,30,4,30,0.34,MARNOB,,,,3/9/1995
4,30,9,140,15.01,PREMON,,,Total Height=450,3/9/1995
5,20,1,64,0.82,SCHMOR,,,BS,3/9/1995
5,34,1,,,PSYBER,,,NF,3/9/1995
5,34,5,,,PSYBER,,,NF,3/9/1995
5,38,5,540,3.65,PSYBER,,,BS,3/9/1995
5,38,8,,,SCHMOR,,,Dead,3/9/1995
5,38,12,540,4.74,PSYBER,,,,3/9/1995
6,22,2,110,1.6,PSYBRA,,,,3/9/1995
6,22,15,130,1.93,PSYBRA,,,BS,3/9/1995
6,25,3,,,SWIMAC,,,Dead,3/9/1995
6,40,2,85,1.1,CASSYL,,,,3/9/1995
6,40,6,45,2.58,PSYBER,,,Broken,3/9/1995
6,40,11,,,MICPRA,,,Dead,3/9/1995
2,16,,,,TABHET,1,4,,8/2/1995
2,22,,,,TABHET,,11,,8/2/1995
2,22,,,,MICRAC,,3,,8/2/1995
2,25,,,,MICRAC,1,1,,8/2/1995
2,25,,,,TABHET,,15,,8/2/1995
2,28,,,,MICRAC,1,2,,8/2/1995
2,28,,,,TABHET,2,7,,8/2/1995
2,32,,,,MICRAC,,2,,8/2/1995
2,32,,,,TABHET,2,25,,8/2/1995
3,14,,,,TABHET,,7,,8/2/1995
3,14,,,,CALCAL,1,,,8/2/1995
3,14,,,,PALRIP,,3,,8/2/1995
3,19,,,,TABHET,1,6,,8/2/1995
3,19,,,,MICRAC,3,3,,8/2/1995
3,19,12,87,1.16,PSYBER,,,,8/2/1995
3,19,,,,PALRIP,,1,,8/2/1995
3,19,,,,CLUGUN,1,1,,8/2/1995
3,24,4,44,0.44,PALRIP,,,,8/2/1995
3,27,,,,TABHET,,30,,8/2/1995
3,27,10,20,0.66,TABHET,,,,8/2/1995
3,27,,,,PALRIP,1,7,,8/2/1995
3,27,,,,CALCAL,1,,,8/2/1995
3,37,,,,SCHMOR,,1,,8/2/1995
3,37,2,21,0.47,TABHET,,,,8/2/1995
3,37,4,34,0.69,TABHET,,,,8/2/1995
3,37,,,,TABHET,1,8,,8/2/1995
3,37,,,,PALRIP,,1,,8/2/1995
3,37,,,,CALCAL,2,,,8/2/1995
4,11,,,,SCHMOR,0,2,,8/2/1995
4,11,,,,PALRIP,1,6,,8/2/1995
4,11,,,,TABHET,0,12,,8/2/1995
4,11,4,46,0.76,SCHMOR,,,BS,8/2/1995
4,11,5,27,0.71,TABHET,,,,8/2/1995
4,17,,,,TABHET,0,12,,8/2/1995
4,17,2,42,0.71,ALCLAT,,,Flagging put on,8/2/1995
4,17,,,,MICRAC,0,2,,8/2/1995
4,17,,,,GONSPI,2,1,,8/2/1995
4,21,2,26,0.6,OCOSIN,,,,8/2/1995
4,21,4,24,0.8,TABHET,,,,8/2/1995
4,21,,,,MICRAC,2,0,,8/2/1995
