Transect,Plot,Tag number,Height,Diameter,Species,gt10cm,lt10cm,Comments,Start Date
4,24,,,,PIPGLA,4,0,,12/27/1999
5,4,67,35,0.38,OCOSIN,,,,12/27/1999
5,4,78,,,SWIMAC,1,0,,12/27/1999
5,4,,,,PIPGLA,2,0,,12/27/1999
5,4,,,,GUAGUI,2,0,,12/27/1999
5,8,,,,GUAGUI,0,0,,12/27/1999
5,8,,,,SWIMAC,0,0,,12/27/1999
5,19,,,,GONSPI,1,0,,12/27/1999
5,19,,,,PIPGLA,1,1,,12/27/1999
5,19,,,,SWIMAC,1,0,,12/27/1999
5,23,4,130,1.55,SWIMAC,,,,12/27/1999
5,23,,,,GUAGUI,1,0,,12/27/1999
5,23,,,,PSYBRA,7,0,,12/27/1999
5,23,,,,OCOSIN,1,0,,12/27/1999
5,23,,,,PIPGLA,2,0,,12/27/1999
6,6,32,12,0.38,GUAGUI,,,NF,12/27/1999
6,6,,,,MANBID,1,0,NF,12/27/1999
6,6,,,,PIPGLA,4,0,NF,12/27/1999
6,6,,,,INGVER,1,0,Dead,12/27/1999
6,6,,,,SWIMAC,1,0,NF,12/27/1999
6,6,,,,COFARA,1,0,,12/27/1999
6,9,68,40,8.25,PREMON,,,Pround Total Height=150,12/27/1999
6,12,,,,PIPGLA,3,2,,12/27/1999
1,4,,,,GUAGUI,7,3,,6/22/2000
1,4,,,,INGVER,8,9,,6/22/2000
1,4,,,,OCOSIN,1,0,,6/22/2000
1,4,,,,PIPGLA,4,4,,6/22/2000
1,4,,,,SWIMAC,1,0,,6/22/2000
1,7,,,,INGVER,1,0,,6/22/2000
1,7,,,,PIPGLA,6,2,,6/22/2000
1,7,,,,PIPHIS,3,1,,6/22/2000
1,12,16,40,0.85,INGVER,0,0,Found,6/22/2000
1,12,,,,GUAGUI,1,0,,6/22/2000
1,12,,,,SWIMAC,1,0,,6/22/2000
1,12,,,,PSYBRA,2,1,,6/22/2000
1,12,,,,PIPHIS,4,2,,6/22/2000
1,24,,,,GUAGUI,2,0,,6/22/2000
1,24,,,,INGVER,2,0,,6/22/2000
1,24,,,,OCOSIN,1,0,,6/22/2000
2,3,,,,GUAGUI,1,1,,6/22/2000
2,3,,,,PIPGLA,1,0,,6/22/2000
2,3,,,,SCHMOR,1,0,,6/22/2000
2,7,16,250,3.7,PSYBER,,,,6/22/2000
2,7,,,,GUAGUI,2,0,,6/22/2000
2,7,,,,PIPGLA,3,0,,6/22/2000
2,7,,,,SWIMAC,1,0,,6/22/2000
2,7,,,,PIPHIS,1,1,,6/22/2000
2,16,1,360,4.07,PSYBER,,,,6/22/2000
2,16,9,310,280,PSYBER,310,2.8,en el borde casi fuera del plot,6/22/2000
2,16,,,,OCOSIN,1,0,,6/22/2000
2,19,,,,GONSPI,1,0,,6/22/2000
2,19,,,,GUAGUI,1,0,,6/22/2000
3,6,,,,INGVER,3,1,,6/22/2000
3,6,,,,PIPGLA,3,1,,6/22/2000
3,10,14,,,PSYBER,2,1,,6/22/2000
3,16,,,,GUAGUI,3,0,,6/22/2000
3,16,,,,PSYBRA,1,0,,6/22/2000
3,16,,,,SAPLAU,0,1,,6/22/2000
3,19,,,,GUAGUI,1,0,,6/22/2000
3,19,,,,PIPGLA,2,2,,6/22/2000
3,19,,,,PIPHIS,2,0,,6/22/2000
3,19,,,,PSYBER,1,0,,6/22/2000
4,9,5,360,5.3,SWIMAC,,,,6/22/2000
4,9,,,,GUAGUI,1,0,,6/22/2000
4,9,,,,PIPHIS,2,0,,6/22/2000
4,18,,,,PIPGLA,1,0,,6/22/2000
4,18,,,,PIPHIS,2,0,,6/22/2000
4,18,,,,PSYBER,1,1,,6/22/2000
4,24,42,50,0.8,INGVER,,,,6/22/2000
4,24,,,,PIPGLA,4,2,,6/22/2000
4,24,,,,PHYICO,0,4,,6/22/2000
4,24,,,,PSYBRA,1,0,,6/22/2000
5,4,,,,GUAGUI,0,0,,6/22/2000
5,4,,,,PIPGLA,0,0,,6/22/2000
5,4,,,,SWIMAC,0,0,,6/22/2000
5,8,,,,GUAGUI,2,0,,6/22/2000
5,23,4,110,1.8,SWIMAC,,,,6/22/2000
5,23,,,,GUAGUI,2,0,,6/22/2000
5,23,,,,PIPGLA,0,0,,6/22/2000
5,23,,,,PSYBRA,8,0,,6/22/2000
5,23,,,,OCOSIN,1,0,,6/22/2000
6,6,32,12,0.39,GUAGUI,,,,6/22/2000
6,6,,,,PIPGLA,2,0,,6/22/2000
6,6,,,,SWIMAC,1,0,,6/22/2000
6,6,,,,MANBID,1,0,,6/22/2000
6,9,68,35,8.3,PREMON,,,Total Height=160 Prone,6/22/2000
6,12,,,,PIPGLA,2,2,,6/22/2000
6,12,,,,GUAGUI,1,0,,6/22/2000
6,15,,,,PIPHIS,1,1,,6/22/2000
6,15,,,,GUAGUI,1,1,,6/22/2000
1,4,,,,GUAGUI,10,2,,12/21/2000
1,4,,,,INGVER,6,1,,12/21/2000
1,4,,,,OCOSIN,1,0,,12/21/2000
1,4,,,,PIPGLA,4,0,,12/21/2000
1,4,,,,PSYBER,1,0,,12/21/2000
1,7,,,,INGVER,1,0,,12/21/2000
1,7,,,,PIPGLA,3,1,,12/21/2000
1,7,,,,PIPHIS,6,0,,12/21/2000
1,7,,,,GUAGUI,1,1,,12/21/2000
1,12,16,32,0.48,INGVER,,,arbol y suelo encima,12/21/2000
1,12,,,,PSYBRA,1,0,,12/21/2000
1,12,,,,SWIMAC,1,1,,12/21/2000
1,12,,,,PIPHIS,2,0,,12/21/2000
1,12,,,,PIPGLA,1,0,,12/21/2000
1,24,,,,GUAGUI,3,1,,12/21/2000
1,24,,,,INGVER,2,0,,12/21/2000
1,24,,,,OCOSIN,1,0,,12/21/2000
2,3,,,,GUAGUI,1,1,,12/21/2000
2,3,,,,PIPGLA,1,1,,12/21/2000
2,3,,,,SCHMOR,1,0,,12/21/2000
2,3,,,,PREMON,1,0,,12/21/2000
2,3,,,,DACEXC,2,0,,12/21/2000
2,7,16,280,3.65,PSYBER,,,BS,12/21/2000
2,7,,,,GUAGUI,0,2,,12/21/2000
2,7,,,,PIPGLA,1,0,,12/21/2000
2,7,,,,PIPHIS,1,0,,12/21/2000
2,16,1,400,4.95,PSYBER,,,,12/21/2000
2,16,9,340,2.55,PSYBER,,,Now it is out and prone.,12/21/2000
2,16,,,,OCOSIN,1,0,,12/21/2000
2,19,,,,GONSPI,0,0,,12/21/2000
2,19,,,,GUAGUI,1,0,,12/21/2000
2,19,,,,SWIMAC,1,0,,12/21/2000
3,6,,,,INGVER,4,1,,12/21/2000
3,6,,,,PIPGLA,2,0,,12/21/2000
3,10,,,,PSYBER,2,0,,12/21/2000
3,10,,,,GUAGUI,1,0,,12/21/2000
3,16,,,,GUAGUI,3,2,,12/21/2000
3,16,,,,PSYBRA,1,0,,12/21/2000
3,16,,,,SAPLAU,0,0,,12/21/2000
3,16,,,,PIPGLA,1,1,,12/21/2000
3,19,,,,GUAGUI,1,1,,12/21/2000
3,19,,,,PIPGLA,3,0,,12/21/2000
3,19,,,,PIPHIS,1,0,,12/21/2000
3,19,,,,PSYBER,0,0,,12/21/2000
4,9,5,450,5.55,SWIMAC,,,,12/21/2000
4,9,,,,GUAGUI,1,2,,12/21/2000
4,9,,,,PIPHIS,0,0,,12/21/2000
4,15,,,,GUAGUI,2,2,,12/21/2000
4,18,,,,PIPGLA,0,1,,12/21/2000
4,18,,,,PIPHIS,3,1,,12/21/2000
4,18,,,,PSYBER,0,0,,12/21/2000
4,18,,,,GUAGUI,2,2,,12/21/2000
4,24,42,42,0.78,INGVER,,,,12/21/2000
4,24,,,,PIPGLA,4,6,,12/21/2000
4,24,,,,PSYBRA,0,0,,12/21/2000
4,24,,,,PHYICO,0,0,,12/21/2000
4,24,,,,GUAGUI,1,2,,12/21/2000
5,4,67,35,0.4,OCOSIN,,,alive,12/21/2000
5,4,,,,PIPGLA,3,1,,12/21/2000
5,4,,,,GUAGUI,1,2,,12/21/2000
5,19,,,,GUAGUI,3,0,,12/21/2000
5,23,4,110,1.83,SWIMAC,,,,12/21/2000
5,23,,,,OCOSIN,1,0,,12/21/2000
5,23,,,,GUAGUI,3,1,,12/21/2000
5,23,,,,PSYBRA,7,0,,12/21/2000
5,23,,,,MECAMY,1,0,,12/21/2000
6,6,32,,,GUAGUI,,,Dead,12/21/2000
6,6,,,,PIPGLA,3,0,,12/21/2000
6,6,,,,MANBID,1,0,,12/21/2000
6,9,68,40,5.7,PREMON,,,Total Height=200,12/21/2000
6,9,,,,COFARA,0,4,,12/21/2000
6,9,,,,PIPGLA,0,3,,12/21/2000
6,12,,,,PIPGLA,3,0,,12/21/2000
6,12,,,,GUAGUI,1,0,,12/21/2000
6,15,,,,PIPGLA,2,0,,12/21/2000
6,15,,,,GUAGUI,1,1,,12/21/2000
1,4,,,,GUAGUI,13,6,,6/7/2001
1,4,,,,INGVER,8,5,,6/7/2001
1,4,,,,OCOSIN,1,0,,6/7/2001
1,4,,,,PIPGLA,6,2,,6/7/2001
1,4,,,,PSYBER,0,0,,6/7/2001
1,7,,,,INGVER,1,1,,6/7/2001
1,7,,,,PIPGLA,2,0,,6/7/2001
1,7,,,,PIPHIS,6,0,,6/7/2001
1,7,,,,GUAGUI,2,0,,6/7/2001
1,12,16,27,0.85,INGVER,1,0,,6/7/2001
1,12,,,,PIPGLA,1,0,,6/7/2001
1,12,,,,PSYBRA,1,0,,6/7/2001
1,12,,,,SWIMAC,0,0,,6/7/2001
1,12,,,,PIPHIS,2,0,,6/7/2001
1,12,,,,GUAGUI,0,2,,6/7/2001
1,24,,,,GUAGUI,4,1,,6/7/2001
1,24,,,,INGVER,1,0,,6/7/2001
1,24,,,,OCOSIN,0,0,,6/7/2001
1,24,,,,OCOFLO,1,0,New,6/7/2001
2,3,,,,GUAGUI,1,1,,6/7/2001
2,3,,,,PIPGLA,1,1,,6/7/2001
2,3,,,,SCHMOR,1,0,,6/7/2001
2,3,,,,PREMON,2,0,,6/7/2001
2,3,,,,DACEXC,2,0,,6/7/2001
2,7,16,280,3.47,PSYBER,0,0,,6/7/2001
2,7,,,,GUAGUI,2,0,,6/7/2001
2,7,,,,PIPGLA,2,3,,6/7/2001
2,7,,,,PIPHIS,0,0,,6/7/2001
2,7,,,,DACEXC,1,0,New,6/7/2001
2,7,,,,GONSPI,0,1,New,6/7/2001
2,16,1,500,4.2,PSYBER,0,0,,6/7/2001
2,16,9,350,2.48,PSYBER,0,0,out of plot,6/7/2001
2,16,,,,OCOSIN,1,0,,6/7/2001
2,19,,,,GONSPI,0,0,,6/7/2001
2,19,,,,GUAGUI,1,0,,6/7/2001
2,19,,,,SWIMAC,1,0,,6/7/2001
3,6,,,,INGVER,5,0,,6/7/2001
3,6,,,,PIPGLA,4,0,,6/7/2001
3,10,,,,PSYBER,2,0,,6/7/2001
3,10,,,,GUAGUI,1,0,,6/7/2001
3,10,,,,SAPLAU,0,1,,6/7/2001
3,16,,,,GUAGUI,4,2,,6/7/2001
3,16,,,,PSYBRA,1,0,,6/7/2001
3,16,,,,SAPLAU,0,0,,6/7/2001
3,16,,,,PIPGLA,1,1,,6/7/2001
3,16,,,,PSYBER,1,0,New,6/7/2001
3,16,,,,PREMON,1,0,New,6/7/2001
3,19,,,,GUAGUI,1,0,,6/7/2001
3,19,,,,PIPGLA,4,0,,6/7/2001
3,19,,,,PIPHIS,1,0,,6/7/2001
3,19,,,,PSYBER,0,0,,6/7/2001
3,19,,,,MATDOM,0,1,New,6/7/2001
4,9,5,450,5.94,SWIMAC,,,,6/7/2001
4,9,,,,GUAGUI,6,0,,6/7/2001
4,9,,,,PIPHIS,1,0,,6/7/2001
4,15,,,,GUAGUI,2,1,,6/7/2001
4,15,,,,INGVER,1,0,,6/7/2001
4,18,,,,PIPGLA,1,0,,6/7/2001
4,18,,,,PIPHIS,1,0,,6/7/2001
4,18,,,,PSYBER,0,0,,6/7/2001
4,18,,,,GUAGUI,5,0,,6/7/2001
4,24,42,48,0.77,INGVER,,,,6/7/2001
4,24,,,,PIPGLA,1,2,,6/7/2001
4,24,,,,PSYBRA,1,0,,6/7/2001
4,24,,,,GUAGUI,3,1,,6/7/2001
4,24,,,,CASSYL,1,0,,6/7/2001
5,4,67,35,0.31,OCOSIN,,,,6/7/2001
5,4,,,,PIPGLA,2,1,,6/7/2001
5,4,,,,SWIMAC,3,0,New,6/7/2001
5,19,,,,GUAGUI,1,0,,6/7/2001
5,19,,,,PIPGLA,1,0,New,6/7/2001
5,23,4,110,1.94,SWIMAC,,,,6/7/2001
5,23,,,,OCOSIN,1,0,,6/7/2001
5,23,,,,GUAGUI,3,0,,6/7/2001
5,23,,,,PREMON,1,0,New,6/7/2001
5,23,,,,PSYBRA,3,0,,6/7/2001
5,23,,,,MECAMY,2,0,,6/7/2001
6,6,,,,PIPGLA,4,0,,6/7/2001
6,9,68,30,6.25,PREMON,,,Total Height=170,6/7/2001
6,9,,,,PIPGLA,3,1,,6/7/2001
6,9,,,,COFARA,2,3,,6/7/2001
6,12,,,,PIPGLA,3,2,,6/7/2001
6,12,,,,GUAGUI,1,1,,6/7/2001
6,12,,,,COFARA,0,2,,6/7/2001
6,15,,,,PIPGLA,2,0,,6/7/2001
6,15,,,,GUAGUI,0,0,,6/7/2001
1,4,,,,GUAGUI,10,7,,12/20/2001
1,4,,,,INGVER,10,3,,12/20/2001
1,4,,,,OCOSIN,1,0,,12/20/2001
1,4,,,,PIPGLA,2,3,,12/20/2001
1,4,,,,PSYBER,0,0,,12/20/2001
1,7,,,,INGVER,0,0,,12/20/2001
1,7,,,,PIPGLA,4,2,,12/20/2001
1,7,,,,PIPHIS,4,0,,12/20/2001
1,7,,,,GUAGUI,2,1,,12/20/2001
1,7,,,,OCOSIN,0,1,,12/20/2001
1,12,16,30,0.42,INGVER,1,0,Trunk on top,12/20/2001
1,12,,,,PIPGLA,2,0,,12/20/2001
1,12,,,,PSYBRA,0,0,,12/20/2001
1,12,,,,SWIMAC,0,0,,12/20/2001
1,12,,,,PIPHIS,0,0,,12/20/2001
1,12,,,,GUAGUI,0,0,,12/20/2001
1,12,,,,DACEXC,1,0,,12/20/2001
1,24,,,,GUAGUI,2,0,,12/20/2001
1,24,,,,INGVER,1,0,,12/20/2001
1,24,,,,OCOSIN,0,0,,12/20/2001
1,24,,,,OCOFLO,0,0,,12/20/2001
2,3,,,,GUAGUI,1,1,,12/20/2001
2,3,,,,PIPGLA,1,1,,12/20/2001
2,3,,,,SCHMOR,1,0,,12/20/2001
2,3,,,,PREMON,1,0,,12/20/2001
2,3,,,,DACEXC,2,0,,12/20/2001
2,3,,,,OCOSIN,0,1,,12/20/2001
2,7,16,260,3.48,PSYBER,0,0,,12/20/2001
2,7,,,,GUAGUI,0,1,,12/20/2001
2,7,,,,PIPHIS,0,0,,12/20/2001
2,7,,,,PIPGLA,1,0,,12/20/2001
2,7,,,,DACEXC,1,0,,12/20/2001
2,7,,,,GONSPI,1,1,,12/20/2001
2,16,1,500,4.4,PSYBER,,,,12/20/2001
2,16,9,395,3.09,PSYBER,,,,12/20/2001
2,16,,,,OCOSIN,1,0,,12/20/2001
2,16,,,,CASSYL,0,2,,12/20/2001
2,19,,,,GONSPI,0,0,,12/20/2001
2,19,,,,GUAGUI,1,0,,12/20/2001
2,19,,,,SWIMAC,0,0,,12/20/2001
2,19,,,,PIPGLA,0,1,,12/20/2001
3,6,,,,INGVER,2,0,,12/20/2001
3,6,,,,PIPGLA,1,1,,12/20/2001
3,6,,,,GUAGUI,0,1,,12/20/2001
3,10,,,,PSYBER,0,0,,12/20/2001
3,10,,,,GUAGUI,0,0,,12/20/2001
3,10,,,,SAPLAU,0,0,,12/20/2001
3,16,,,,GUAGUI,3,3,,12/20/2001
3,16,,,,PSYBRA,0,0,,12/20/2001
3,16,,,,SAPLAU,0,0,,12/20/2001
3,16,,,,PIPGLA,0,1,,12/20/2001
3,16,,,,PSYBER,1,0,,12/20/2001
3,16,,,,PREMON,0,0,,12/20/2001
3,16,,,,OCOSIN,0,1,,12/20/2001
3,19,,,,GUAGUI,1,0,,12/20/2001
3,19,,,,PIPGLA,2,0,,12/20/2001
3,19,,,,PIPHIS,1,0,,12/20/2001
3,19,,,,PSYBER,,,,12/20/2001
3,19,,,,MATDOM,0,0,,12/20/2001
3,19,,,,OCOSIN,0,1,,12/20/2001
4,9,5,450,6.97,SWIMAC,,,,12/20/2001
4,9,,,,PIPHIS,4,0,,12/20/2001
4,9,,,,GUAGUI,5,0,,12/20/2001
4,15,,,,GUAGUI,2,0,,12/20/2001
4,15,,,,INGVER,0,0,,12/20/2001
4,18,,,,PIPGLA,1,0,,12/20/2001
4,18,,,,PIPHIS,1,0,,12/20/2001
4,18,,,,PSYBER,1,0,,12/20/2001
4,18,,,,GUAGUI,1,1,,12/20/2001
4,18,,,,INGVER,1,1,,12/20/2001
4,18,,,,GONSPI,0,2,,12/20/2001
4,18,,,,CASSYL,1,0,,12/20/2001
4,24,42,47,0.65,INGVER,,,,12/20/2001
4,24,,,,PIPGLA,3,0,,12/20/2001
4,24,,,,PSYBRA,1,0,,12/20/2001
4,24,,,,GUAGUI,10,8,,12/20/2001
4,24,,,,CASSYL,0,0,,12/20/2001
5,4,67,38,0.35,OCOSIN,,,,12/20/2001
5,4,,,,PIPGLA,2,0,,12/20/2001
5,4,,,,SWIMAC,1,0,,12/20/2001
5,8,,,,,,,Nada en el Plot.,12/20/2001
5,19,,,,GUAGUI,1,1,,12/20/2001
5,19,,,,PIPGLA,0,0,,12/20/2001
5,23,4,,,SWIMAC,,,Dead,12/20/2001
5,23,,,,OCOSIN,1,0,,12/20/2001
5,23,,,,GUAGUI,2,0,,12/20/2001
5,23,,,,PREMON,2,0,,12/20/2001
5,23,,,,PSYBRA,6,0,,12/20/2001
5,23,,,,MECAMY,2,0,,12/20/2001
6,6,,,,PIPGLA,1,1,,12/20/2001
6,6,,,,GUAGUI,0,0,,12/20/2001
6,9,68,25,6.28,PREMON,0,0,Total Height=130,12/20/2001
6,9,,,,PIPGLA,4,2,,12/20/2001
6,9,,,,COFARA,2,4,,12/20/2001
6,12,,,,PIPGLA,6,0,,12/20/2001
6,12,,,,GUAGUI,1,0,,12/20/2001
6,12,,,,COFARA,0,0,,12/20/2001
6,15,,,,PIPGLA,1,0,,12/20/2001
6,15,,,,GUAGUI,0,0,,12/20/2001
1,4,,,,GUAGUI,7,4,,6/4/2002
1,4,,,,INGVER,10,2,,6/4/2002
1,4,,,,OCOSIN,1,0,,6/4/2002
1,4,,,,SWIMAC,1,0,,6/4/2002
1,7,,,,GUAGUI,1,1,,6/4/2002
1,7,,,,PIPGLA,2,0,,6/4/2002
1,7,,,,PIPHIS,3,0,,6/4/2002
1,12,16,34,0.34,INGVER,0,1,,6/4/2002
1,12,,,,DACEXC,0,0,,6/4/2002
1,12,,,,GUAGUI,3,2,,6/4/2002
1,12,,,,PSYBRA,2,0,,6/4/2002
1,12,,,,SWIMAC,0,0,,6/4/2002
1,12,,,,PIPGLA,2,1,,6/4/2002
1,12,,,,PALRIP,0,1,,6/4/2002
1,24,,,,GUAGUI,2,1,,6/4/2002
1,24,,,,INGVER,1,1,,6/4/2002
1,24,,,,PREMON,1,0,New,6/4/2002
1,24,,,,GONSPI,1,0,New,6/4/2002
2,3,,,,DACEXC,2,0,,6/4/2002
2,3,,,,GUAGUI,2,0,,6/4/2002
2,3,,,,OCOSIN,0,1,,6/4/2002
2,3,,,,PIPGLA,1,1,,6/4/2002
2,7,16,261,3.38,PSYBER,,,,6/4/2002
2,7,,,,GONSPI,2,0,,6/4/2002
2,7,,,,GUAGUI,1,1,,6/4/2002
2,7,,,,DACEXC,1,0,,6/4/2002
2,7,,,,PIPHIS,1,1,,6/4/2002
2,7,,,,COFARA,1,0,,6/4/2002
2,7,,,,PIPGLA,3,0,,6/4/2002
2,16,1,433,4.35,PSYBER,,,,6/4/2002
2,16,9,360,2.8,PSYBER,,,Out of plot-Prone,6/4/2002
2,16,21,,,,,,,6/4/2002
2,16,,,,OCOSIN,1,0,,6/4/2002
2,16,,,,CASSYL,0,1,,6/4/2002
2,16,,,,SWIMAC,,,,6/4/2002
2,16,,,,GUAGUI,1,0,,6/4/2002
2,19,,,,GONSPI,1,0,,6/4/2002
2,19,,,,GUAGUI,1,0,,6/4/2002
2,19,,,,PIPGLA,0,1,,6/4/2002
3,6,,,,GUAGUI,1,0,,6/4/2002
3,6,,,,INGVER,1,2,,6/4/2002
3,6,,,,PIPGLA,5,0,,6/4/2002
3,10,,,,CLISTR,1,0,,6/4/2002
3,10,,,,SWIMAC,1,0,,6/4/2002
3,16,,,,GUAGUI,1,0,,6/4/2002
3,16,,,,PIPGLA,0,1,,6/4/2002
3,16,,,,PSYBER,1,0,,6/4/2002
3,16,,,,SWIMAC,1,0,,6/4/2002
3,19,,,,GUAGUI,1,0,,6/4/2002
3,19,,,,MATDOM,0,0,,6/4/2002
3,19,,,,OCOSIN,0,1,,6/4/2002
3,19,,,,PIPGLA,5,0,,6/4/2002
3,19,,,,PIPHIS,3,0,,6/4/2002
3,19,,,,PREMON,1,0,,6/4/2002
4,9,5,450,7.1,SWIMAC,1,0,,6/4/2002
4,9,,,,PIPHIS,1,0,,6/4/2002
4,9,,,,GUAGUI,4,2,,6/4/2002
4,15,3,,,SWIMAC,1,0,,6/4/2002
4,15,,,,GUAGUI,2,2,,6/4/2002
4,18,,,,GUAGUI,4,1,,6/4/2002
4,18,,,,PIPGLA,0,0,,6/4/2002
4,18,,,,PIPHIS,0,0,,6/4/2002
4,18,,,,PSYBER,1,0,,6/4/2002
4,18,,,,CASSYL,1,0,,6/4/2002
4,18,,,,GONSPI,2,0,,6/4/2002
4,18,,,,INGVER,1,1,,6/4/2002
4,24,42,,,INGVER,48,0.67,,6/4/2002
4,24,,,,GUAGUI,13,7,,6/4/2002
4,24,,,,PIPGLA,3,0,,6/4/2002
4,24,,,,CASSYL,0,0,,6/4/2002
4,24,,,,PSYBRA,0,0,,6/4/2002
5,4,67,38,0.32,OCOSIN,,,raices helecho cubre la base.,6/4/2002
5,4,78,,,GUAGUI,4,0,,6/4/2002
5,4,,,,PIPGLA,2,0,,6/4/2002
5,4,,,,SWIMAC,3,0,,6/4/2002
5,8,42,,,OCOSIN,1,0,,6/4/2002
5,8,,,,SWIMAC,3,0,,6/4/2002
5,19,9,,,SWIMAC,1,0,,6/4/2002
5,19,,,,PIPGLA,3,7,,6/4/2002
5,19,,,,GUAGUI,1,1,,6/4/2002
5,19,,,,PALRIP,0,1,,6/4/2002
5,23,4,,,SWIMAC,,,Dead,6/4/2002
5,23,,,,GUAGUI,2,2,,6/4/2002
5,23,,,,OCOSIN,0,0,,6/4/2002
5,23,,,,PREMON,0,0,,6/4/2002
5,23,,,,PSYBRA,6,0,,6/4/2002
5,23,,,,MICMIR,3,0,,6/4/2002
6,6,48,,,SWIMAC,1,0,,6/4/2002
6,6,,,,GUAGUI,2,0,,6/4/2002
6,6,,,,PIPGLA,4,0,,6/4/2002
6,9,68,30,4.13,PREMON,0,0,Total Height=130;  Cecsch root around it.,6/4/2002
6,9,75,,,SWIMAC,1,0,,6/4/2002
6,9,,,,COFARA,6,0,,6/4/2002
6,9,,,,PIPGLA,2,3,,6/4/2002
6,12,,,,COFARA,0,0,,6/4/2002
6,12,,,,GUAGUI,2,2,,6/4/2002
6,12,,,,PIPGLA,6,4,,6/4/2002
6,15,23,,,PREMON,1,0,,6/4/2002
6,15,,,,PIPGLA,0,0,,6/4/2002
6,15,,,,GUAGUI,1,0,,6/4/2002
6,15,,,,SWIMAC,1,0,,6/4/2002
1,4,,,,GUAGUI,11,5,,12/16/2002
1,4,,,,INGVER,12,1,,12/16/2002
1,4,,,,OCOSIN,1,0,,12/16/2002
1,4,,,,SWIMAC,0,0,,12/16/2002
1,4,,,,DACEXC,1,0,,12/16/2002
1,4,,,,PIPGLA,2,0,,12/16/2002
1,7,,,,GUAGUI,1,0,,12/16/2002
1,7,,,,PIPGLA,1,0,,12/16/2002
1,7,,,,PIPHIS,4,1,,12/16/2002
1,7,,,,OCOSIN,1,0,,12/16/2002
1,12,16,,,INGVER,1,0,Dead,12/16/2002
1,12,,,,DACEXC,3,1,,12/16/2002
1,12,,,,GUAGUI,3,0,,12/16/2002
1,12,,,,PSYBRA,0,0,,12/16/2002
1,12,,,,SWIMAC,0,0,,12/16/2002
1,12,,,,PIPGLA,1,0,,12/16/2002
1,12,,,,PALRIP,0,0,,12/16/2002
1,24,,,,GUAGUI,4,1,,12/16/2002
1,24,,,,INGVER,1,0,,12/16/2002
1,24,,,,PREMON,0,0,,12/16/2002
1,24,,,,GONSPI,2,0,,12/16/2002
1,24,,,,DACEXC,2,0,,12/16/2002
2,3,,,,DACEXC,2,0,,12/16/2002
2,3,,,,GUAGUI,2,3,,12/16/2002
2,3,,,,OCOSIN,0,0,,12/16/2002
2,3,,,,PIPGLA,1,0,,12/16/2002
2,7,16,263,3.48,PSYBER,,,,12/16/2002
2,7,,,,DACEXC,0,0,,12/16/2002
2,7,,,,GONSPI,1,1,,12/16/2002
2,7,,,,PIPGLA,3,0,,12/16/2002
2,7,,,,PIPHIS,0,0,,12/16/2002
2,7,,,,GUAGUI,1,0,,12/16/2002
2,7,,,,COFARA,0,0,,12/16/2002
2,16,1,413,4.56,PSYBER,,,,12/16/2002
2,16,9,,,PSYBER,,,Dead,12/16/2002
2,16,21,,,HOMRAC,1,0,,12/16/2002
2,16,,,,CASSYL,0,0,,12/16/2002
2,16,,,,OCOSIN,1,0,,12/16/2002
2,16,,,,GUAGUI,2,1,,12/16/2002
2,16,,,,DACEXC,1,1,,12/16/2002
2,16,,,,MICRAC,0,2,,12/16/2002
2,19,,,,GUAGUI,2,0,,12/16/2002
2,19,,,,PIPGLA,1,0,,12/16/2002
3,6,,,,GUAGUI,2,1,,12/16/2002
3,6,,,,INGVER,3,0,,12/16/2002
3,6,,,,PIPGLA,3,1,,12/16/2002
3,10,,,,CLISTR,0,0,Plot 3-10: CyaArb leaves cover the plot.,12/16/2002
3,10,,,,SWIMAC,0,0,,12/16/2002
3,10,,,,DACEXC,1,0,,12/16/2002
3,16,,,,GUAGUI,1,2,,12/16/2002
3,16,,,,PIPGLA,1,0,,12/16/2002
3,19,,,,GUAGUI,0,1,,12/16/2002
3,19,,,,OCOSIN,0,1,,12/16/2002
3,19,,,,PIPGLA,5,1,,12/16/2002
3,19,,,,PIPHIS,3,0,,12/16/2002
4,9,5,500,7.15,SWIMAC,1,0,,12/16/2002
4,9,,,,PIPHIS,0,0,,12/16/2002
4,9,,,,GUAGUI,1,1,Plot 4-9: Covered by fern leaves.,12/16/2002
4,15,3,,,SWIMAC,0,0,,12/16/2002
4,15,,,,GUAGUI,1,0,,12/16/2002
4,15,,,,DACEXC,4,1,,12/16/2002
4,18,,,,GUAGUI,4,3,,12/16/2002
4,18,,,,PIPGLA,1,0,,12/16/2002
4,18,,,,PIPHIS,0,0,,12/16/2002
4,18,,,,PSYBER,1,0,,12/16/2002
4,18,,,,CASSYL,0,0,,12/16/2002
4,18,,,,GONSPI,2,0,,12/16/2002
4,18,,,,INGVER,2,2,,12/16/2002
4,18,,,,OCOSIN,0,1,,12/16/2002
4,24,42,14,0.75,INGVER,0,0,,12/16/2002
4,24,,,,PIPGLA,3,0,,12/16/2002
4,24,,,,PSYBRA,1,0,,12/16/2002
4,24,,,,GUAGUI,9,5,,12/16/2002
4,24,,,,HOMRAC,0,1,,12/16/2002
5,4,67,40,0.23,OCOSIN,,,,12/16/2002
5,4,78,,,GUAGUI,2,1,,12/16/2002
5,4,,,,SWIMAC,0,0,,12/16/2002
5,4,,,,PIPGLA,1,0,,12/16/2002
5,8,42,,,OCOSIN,0,0,,12/16/2002
