DBCODE,ENTITY,WATERSHED,PLOTID,YEAR,PLOT,MICROPLOT,STEMTAG,CLUMPTAG,OLDTAG,OLDCLUMP,NEARTAG,TREE_SPP,MEASPNT,STEMCOUNT,STATUS,VIGOR,CLPSTEMS,BASDIAM,DBH,COMMENTS
TP041,3,WS10,"WS100006",2010,6,M,228,-1,,,1237,CACH,B,1,2,1,,1.4,,""
TP041,3,WS10,"WS100006",2010,6,M,229,-1,,,1385,PSME,B,1,2,1,,2.9,,""
TP041,3,WS10,"WS100006",2010,6,M,230,-1,,,366,CONU,B,1,2,1,,1.7,,"SHARES BASE W/ 366"
TP041,3,WS10,"WS100006",2010,6,M,231,-1,,,3942,CACH,B,1,2,1,,2.5,,"SHARES BASE W/ 3942"
TP041,3,WS10,"WS100006",2010,6,M,232,-1,,,,CACH,B,1,2,1,,2.2,,"45 DEG LEAN LOC=UPPER LEFT"
TP041,3,WS10,"WS100006",2010,6,M,233,-1,,,,CACH,B,1,2,1,,2.2,,"20 DEG LEAN LOC=UPPER LEFT"
TP041,3,WS10,"WS100006",2010,6,M,3034,-1,,,2073,PSME,H,1,1,1,,,11.8,""
TP041,3,WS10,"WS100006",2010,6,M,3035,-1,,,2073,PSME,H,1,1,1,,,22.2,""
TP041,3,WS10,"WS100006",2010,6,M,3037,3037,,,2073,CACH,H,1,1,1,,,8.2,"windy bole, 10 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,3038,3038,,,2073,CACH,H,1,1,1,,,3.3,"30 deg lean; measure both B and H"
TP041,3,WS10,"WS100006",2010,6,M,3039,-1,,,8248,PSME,H,1,1,1,,,24.0,""
TP041,3,WS10,"WS100006",2010,6,M,364,-1,,,3944,PSME,H,1,1,1,,,3.4,"90 deg lean; measure both B and H"
TP041,3,WS10,"WS100006",2010,6,M,365,-1,,,3937,PSME,H,1,1,1,,,7.2,"measure both B and H"
TP041,3,WS10,"WS100006",2010,6,M,366,-1,,,3034,CONU,B,1,1,1,,3.5,,""
TP041,3,WS10,"WS100006",2010,6,M,367,-1,,,3942,PSME,H,1,1,1,,,5.2,"NNT"
TP041,3,WS10,"WS100006",2010,6,M,3937,3937,,,2073,ACMA,H,1,1,1,,,10.3,"10 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,3938,3937,,,2073,ACMA,H,1,1,1,,,7.7,"20 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,3939,3937,,,2073,ACMA,H,1,6,9,,,6.5,""
TP041,3,WS10,"WS100006",2010,6,M,3940,3937,,,2073,ACMA,H,1,1,1,,,12.0,"10 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,3942,3942,,,3943,CACH,H,1,1,1,,,10.0,"windy bole"
TP041,3,WS10,"WS100006",2010,6,M,3943,3943,,,3039,CACH,H,1,6,9,,,5.9,""
TP041,3,WS10,"WS100006",2010,6,M,3944,3944,,,3035,CACH,H,1,1,1,,,7.3,"15 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,7781,-1,,,3942,PSME,H,1,1,1,,,6.5,""
TP041,3,WS10,"WS100006",2010,6,M,7783,3037,,,,CACH,H,1,1,1,,,6.2,"windy bole, 10 deg lean"
TP041,3,WS10,"WS100006",2010,6,M,7797,-1,,,3035,RHPU,B,1,1,1,,3.3,,""
TP041,3,WS10,"WS100006",2010,6,M,7798,-1,,,1385,PSME,B,1,1,1,,4.4,,""
TP041,3,WS10,"WS100006",2010,6,U00,203,-1,,,,RHPU,B,1,2,1,,0.1,,"LOC=LOWER CENTER"
TP041,3,WS10,"WS100006",2010,6,U00,204,-1,,,,RHPU,B,1,2,1,,0.1,,"LOC=B.R."
TP041,3,WS10,"WS100006",2010,6,U00,205,-1,,,,RHPU,B,1,2,1,,0.1,,"LOC=B.R."
TP041,3,WS10,"WS100006",2010,6,U00,206,-1,,,359,CACH,B,1,2,1,,0.4,,""
TP041,3,WS10,"WS100006",2010,6,U00,207,359,,,359,CACH,B,1,1,1,,0.5,,""
TP041,3,WS10,"WS100006",2010,6,U00,208,-1,,,359,CACH,B,1,2,1,,0.4,,""
TP041,3,WS10,"WS100006",2010,6,U00,209,-1,,,359,CACH,B,1,2,1,,0.4,,"multiple leaders"
TP041,3,WS10,"WS100006",2010,6,U00,210,-1,,,359,CACH,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100006",2010,6,U00,211,359,,,359,CACH,B,1,1,1,,0.7,,"multiple leaders"
TP041,3,WS10,"WS100006",2010,6,U00,212,359,,,359,CACH,B,1,1,2,,0.5,,""
TP041,3,WS10,"WS100006",2010,6,U00,359,359,,,,CACH,B,1,1,1,,2.0,,"sparse folidge"
TP041,3,WS10,"WS100006",2010,6,U03,213,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100006",2010,6,U04,214,-1,,,,CACH,B,1,2,1,,0.3,,"LOC=LL"
TP041,3,WS10,"WS100006",2010,6,U04,4480,-1,,,,PSME,H,1,1,1,,,14.6,""
TP041,3,WS10,"WS100006",2010,6,U06,1301,-1,,,,RHPU,B,1,1,1,,0.4,,"LOC=TOP CENTER"
TP041,3,WS10,"WS100006",2010,6,U06,3040,-1,,,8248,PSME,B,1,1,1,,2.6,,"NNT"
TP041,3,WS10,"WS100006",2010,6,U06,3041,-1,,,8248,PSME,B,1,9,9,,,,"NFAD"
TP041,3,WS10,"WS100006",2010,6,U06,399,-1,,,,RHPU,B,1,9,9,,,,"NFAD"
TP041,3,WS10,"WS100006",2010,6,U06,8248,-1,,,3039,PSME,H,1,1,1,,,10.9,""
TP041,3,WS10,"WS100006",2010,6,U08,216,398,,,,CONU,B,1,1,1,,1.2,,""
TP041,3,WS10,"WS100006",2010,6,U08,398,398,,,,CONU,B,1,1,1,,1.8,,""
TP041,3,WS10,"WS100006",2010,6,U11,3419,-1,,,,RHPU,B,1,9,9,,,,"NFAD"
TP041,3,WS10,"WS100006",2010,6,U12,4456,-1,,,,PSME,H,1,1,1,,,13.5,""
TP041,3,WS10,"WS100006",2010,6,U12,7799,-1,,,,PSME,B,1,1,1,,1.6,,""
TP041,3,WS10,"WS100006",2010,6,U14,217,-1,,,,RHPU,B,1,1,1,,0.3,,"LOC=UR"
TP041,3,WS10,"WS100007",1978,7,L14,NONE,-1,,,,CONU,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100007",1978,7,L14,NONE,-1,,,,CONU,B,2,1,9,,0.6,,""
TP041,3,WS10,"WS100007",1978,7,L14,NONE,-1,,,,CONU,B,3,1,9,,1.3,,""
TP041,3,WS10,"WS100007",1978,7,L14,NONE,-1,,,,CONU,B,4,1,9,,1.1,,""
TP041,3,WS10,"WS100007",1978,7,U10,NONE,-1,,,,PSME,B,1,1,9,,0.2,,"NATURAL"
TP041,3,WS10,"WS100007",1978,7,U12,NONE,-1,,,,CONU,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1979,7,L14,NONE,-1,,,,CONU,B,1,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1979,7,L14,NONE,-1,,,,CONU,B,2,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1979,7,L14,NONE,-1,,,,CONU,B,3,1,9,,1.8,,""
TP041,3,WS10,"WS100007",1979,7,L14,NONE,-1,,,,CONU,B,4,1,9,,1.8,,""
TP041,3,WS10,"WS100007",1979,7,U10,NONE,-1,,,,PSME,B,1,1,9,,0.3,,""
TP041,3,WS10,"WS100007",1979,7,U12,NONE,-1,,,,CONU,B,1,1,9,,0.5,,""
TP041,3,WS10,"WS100007",1980,7,L02,NONE,-1,,,,PSME,B,1,1,9,,0.1,,"NO TAG"
TP041,3,WS10,"WS100007",1980,7,L04,8066,-1,,,,PSME,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1980,7,L06,107C,-1,,,,PSME,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100007",1980,7,U01,4935,-1,,,,PSME,B,1,1,9,,0.8,,"OT 109C"
TP041,3,WS10,"WS100007",1980,7,U02,4936,-1,,,,PSME,B,1,1,9,,0.9,,"OT 113N"
TP041,3,WS10,"WS100007",1980,7,U05,8065,-1,,,,PSME,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1980,7,U08,3255,-1,,,,PSME,B,1,1,9,,0.2,,"OT 105N"
TP041,3,WS10,"WS100007",1980,7,U08,NONE,-1,,,,PSME,B,1,1,9,,0.1,,"NO TAG"
TP041,3,WS10,"WS100007",1980,7,U09,4941,-1,,,,PSME,B,1,1,9,,1.1,,"OT 114"
TP041,3,WS10,"WS100007",1980,7,U10,4942,-1,,,,ACMA,B,1,1,9,,0.4,,"OT 2113"
TP041,3,WS10,"WS100007",1980,7,U10,4943,-1,,,,PSME,B,1,1,9,,0.8,,"OT 108N"
TP041,3,WS10,"WS100007",1981,7,L04,8066,-1,,,,PSME,B,1,1,9,,0.5,,"INTERPOLATED"
TP041,3,WS10,"WS100007",1981,7,L06,107C,-1,,,,PSME,B,1,1,9,,1.9,,""
TP041,3,WS10,"WS100007",1981,7,U01,4935,-1,,,,PSME,B,1,1,9,,1.5,,"OT 109C"
TP041,3,WS10,"WS100007",1981,7,U02,4936,-1,,,,PSME,B,1,1,9,,1.1,,"OT 113N"
TP041,3,WS10,"WS100007",1981,7,U04,9677,-1,,,,PSME,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1981,7,U08,3255,-1,,,,PSME,B,1,1,9,,0.3,,"OT 105N"
TP041,3,WS10,"WS100007",1981,7,U09,4941,-1,,,,PSME,B,1,1,9,,1.5,,"OT 114"
TP041,3,WS10,"WS100007",1981,7,U10,4942,-1,,,,ACMA,B,1,1,9,,0.6,,"OT 2113"
TP041,3,WS10,"WS100007",1981,7,U10,4943,-1,,,,PSME,B,1,1,9,,1.5,,"OT 108N"
TP041,3,WS10,"WS100007",1981,7,U12,4945,4945,,,,CONU,B,1,1,9,,0.9,,""
TP041,3,WS10,"WS100007",1981,7,U12,NONE,4945,,,,CONU,B,1,1,9,,0.7,,""
TP041,3,WS10,"WS100007",1981,7,U12,NONE,4945,,,,CONU,B,2,1,9,,1.1,,""
TP041,3,WS10,"WS100007",1981,7,U12,NONE,4945,,,,CONU,B,3,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1981,7,U14,9666,9666,,,,CACH,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100007",1981,7,U14,NONE,9666,,,,CACH,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1983,7,L04,8066,-1,,,,PSME,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100007",1983,7,U01,4935,-1,,,,PSME,B,1,1,9,,1.6,,"OT 109C"
TP041,3,WS10,"WS100007",1983,7,U02,4936,-1,,,,PSME,B,1,1,9,,1.2,,"OT 113N"
TP041,3,WS10,"WS100007",1983,7,U05,2110,-1,,,,PSME,B,1,1,9,,0.3,,"NEW TAG"
TP041,3,WS10,"WS100007",1983,7,U06,2111,-1,,,,PSME,B,1,1,9,,0.5,,"NEW TAG"
TP041,3,WS10,"WS100007",1983,7,U08,3255,-1,,,,PSME,B,1,1,9,,0.7,,"OT 105N"
TP041,3,WS10,"WS100007",1983,7,U09,2112,-1,,,,PSME,B,1,1,9,,0.4,,"NEW TAG"
TP041,3,WS10,"WS100007",1983,7,U09,4941,-1,,,,PSME,B,1,1,9,,1.9,,"OT 114"
TP041,3,WS10,"WS100007",1983,7,U10,4942,-1,,,,ACMA,B,1,1,9,,1.4,,"OT 2113"
TP041,3,WS10,"WS100007",1983,7,U10,4943,-1,,,,PSME,B,1,1,9,,2.3,,"OT 108N"
TP041,3,WS10,"WS100007",1983,7,U12,4945,4945,,,,CONU,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,1,1,9,,0.6,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,2,1,9,,0.4,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,3,1,9,,0.5,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,4,1,9,,1.3,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,5,1,9,,0.7,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,6,1,9,,0.8,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,7,1,9,,0.3,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,8,1,9,,1.0,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,9,1,9,,2.2,,""
TP041,3,WS10,"WS100007",1983,7,U12,NONE,4945,,,,CONU,B,10,1,9,,0.1,,""
TP041,3,WS10,"WS100007",1985,7,L03,4309,-1,,,,PSME,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1985,7,L04,8066,-1,,,,PSME,B,1,1,9,,1.6,,"INTERPOLATED"
TP041,3,WS10,"WS100007",1985,7,L10,5877,-1,,,,PSME,B,1,1,9,,5.1,,""
TP041,3,WS10,"WS100007",1985,7,L11,4225,-1,,,,PSME,B,1,1,9,,0.5,,""
TP041,3,WS10,"WS100007",1985,7,L11,4283,-1,,,,PSME,B,1,1,9,,0.3,,""
TP041,3,WS10,"WS100007",1985,7,L12,4340,-1,,,,PSME,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,5812,5812,,,,CONU,B,1,1,9,,4.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,1,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,2,1,9,,2.7,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,3,1,9,,1.3,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,4,1,9,,4.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,5,1,9,,3.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,6,1,9,,3.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,7,1,9,,2.4,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,8,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,9,1,9,,2.8,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,10,1,9,,2.1,,""
TP041,3,WS10,"WS100007",1985,7,L13,NONE,5812,,,,CONU,B,11,1,9,,0.6,,""
TP041,3,WS10,"WS100007",1985,7,M,2942,-1,,,,PSME,B,1,1,9,,3.5,,"OT 109, 5892"
TP041,3,WS10,"WS100007",1985,7,M,3151,-1,,,,PSME,B,1,1,9,,3.0,,"OT 108B"
TP041,3,WS10,"WS100007",1985,7,M,4937,-1,,,,PSME,B,1,1,9,,5.3,,"OT 110"
TP041,3,WS10,"WS100007",1985,7,M,4944,-1,,,,PSME,B,1,1,9,,6.1,,""
TP041,3,WS10,"WS100007",1985,7,M,4946,-1,,,,PSME,B,1,1,9,,4.2,,""
TP041,3,WS10,"WS100007",1985,7,M,4947,-1,,,,PSME,B,1,1,9,,3.6,,""
TP041,3,WS10,"WS100007",1985,7,M,4948,-1,,,,PSME,B,1,1,9,,5.2,,""
TP041,3,WS10,"WS100007",1985,7,M,4949,-1,,,,PSME,B,1,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1985,7,M,4950,-1,,,,PSME,B,1,1,9,,7.8,,""
TP041,3,WS10,"WS100007",1985,7,M,4951,-1,,,,PSME,B,1,1,9,,3.8,,"OT 110N"
TP041,3,WS10,"WS100007",1985,7,M,4952,-1,,,,PSME,B,1,1,9,,3.6,,""
TP041,3,WS10,"WS100007",1985,7,M,5804,-1,,,,PSME,B,1,1,9,,8.1,,""
TP041,3,WS10,"WS100007",1985,7,M,5810,-1,,,,PSME,B,1,1,9,,4.1,,""
TP041,3,WS10,"WS100007",1985,7,M,5811,-1,,,,PSME,B,1,1,9,,2.1,,""
TP041,3,WS10,"WS100007",1985,7,M,5873,5873,,,,CACH,B,1,1,9,,6.8,,""
TP041,3,WS10,"WS100007",1985,7,M,5878,-1,,,,PSME,B,1,1,9,,4.5,,""
TP041,3,WS10,"WS100007",1985,7,M,5880,-1,,,,PSME,B,1,1,9,,5.3,,"OT 106"
TP041,3,WS10,"WS100007",1985,7,M,5887,-1,,,,PSME,B,1,1,9,,2.4,,""
TP041,3,WS10,"WS100007",1985,7,M,NONE,5873,,,,CACH,0,1,1,9,6,,,""
TP041,3,WS10,"WS100007",1985,7,M,NONE,5873,,,,CACH,3,1,1,9,2,,,""
TP041,3,WS10,"WS100007",1985,7,U01,4935,-1,,,,PSME,B,1,1,9,,3.6,,"OT 109C"
TP041,3,WS10,"WS100007",1985,7,U02,4936,-1,,,,PSME,B,1,1,9,,3.4,,"OT 113N"
TP041,3,WS10,"WS100007",1985,7,U03,4938,-1,,,,PSME,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100007",1985,7,U07,4939,-1,,,,PSME,B,1,1,9,,3.0,,""
TP041,3,WS10,"WS100007",1985,7,U07,4940,-1,,,,PSME,B,1,1,9,,1.3,,"OT 107N"
TP041,3,WS10,"WS100007",1985,7,U08,3255,-1,,,,PSME,B,1,1,9,,1.0,,"OT 105N, INTERPOLATED"
TP041,3,WS10,"WS100007",1985,7,U09,4941,-1,,,,PSME,B,1,1,9,,4.2,,"OT 114"
TP041,3,WS10,"WS100007",1985,7,U10,4942,-1,,,,ACMA,B,1,1,9,,3.1,,"OT 2113"
TP041,3,WS10,"WS100007",1985,7,U10,4943,-1,,,,PSME,B,1,1,9,,3.9,,"OT 108N"
TP041,3,WS10,"WS100007",1985,7,U12,4945,4945,,,,CONU,B,1,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1985,7,U12,NONE,4945,,,,CONU,B,1,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1985,7,U12,NONE,4945,,,,CONU,B,2,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1985,7,U12,NONE,4945,,,,CONU,B,3,1,9,,1.3,,""
TP041,3,WS10,"WS100007",1989,7,L01,3155,-1,,,,PSME,B,1,1,9,,0.3,,""
TP041,3,WS10,"WS100007",1989,7,L03,4309,-1,,,,PSME,B,1,6,9,,,,"'98, MISSING IN 1989 AND 1993, PRESUMED DEAD IN 1989"
TP041,3,WS10,"WS100007",1989,7,L04,8066,-1,,,,PSME,B,1,1,9,,2.7,,""
TP041,3,WS10,"WS100007",1989,7,L07,3156,-1,,,,ACMA,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1989,7,L10,5877,-1,,,,PSME,H,1,1,9,,9.8,6.9,"IN MICROPLOT #14"
TP041,3,WS10,"WS100007",1989,7,L11,4225,-1,,,,PSME,B,1,1,9,,1.2,,""
TP041,3,WS10,"WS100007",1989,7,L11,4283,-1,,,,PSME,B,1,6,9,,,,""
TP041,3,WS10,"WS100007",1989,7,L12,3157,-1,,,,PSME,B,1,1,9,,0.2,,""
TP041,3,WS10,"WS100007",1989,7,L12,4340,-1,,,,PSME,B,1,6,9,,,,""
TP041,3,WS10,"WS100007",1989,7,L13,5812,5812,,,,CONU,B,1,1,9,,4.4,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,1,1,9,,2.1,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,2,1,9,,2.9,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,3,1,9,,1.2,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,4,1,9,,2.8,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,5,1,9,,1.2,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,6,1,9,,2.3,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,7,1,9,,3.0,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,8,1,9,,1.6,,""
TP041,3,WS10,"WS100007",1989,7,L13,NONE,5812,,,,CONU,B,9,1,9,,2.1,,""
TP041,3,WS10,"WS100007",1989,7,M,2940,-1,,,5810,PSME,B,1,1,9,,4.4,,""
TP041,3,WS10,"WS100007",1989,7,M,2941,-1,,,3251,PSME,B,1,1,9,,5.1,,""
TP041,3,WS10,"WS100007",1989,7,M,2942,-1,,,5804,PSME,B,1,1,9,,8.0,,"OLD TAG 109, 5892, TAG NOT FOUND"
TP041,3,WS10,"WS100007",1989,7,M,3151,-1,,,5811,PSME,B,1,1,9,,6.7,,"OLD TAG 108B"
TP041,3,WS10,"WS100007",1989,7,M,3158,-1,,,5877,PSME,B,1,1,9,,3.6,,""
TP041,3,WS10,"WS100007",1989,7,M,3159,-1,,,5878,PSME,B,1,1,9,,4.0,,""
TP041,3,WS10,"WS100007",1989,7,M,3247,-1,,,4950,PSME,B,1,1,9,,3.5,,""
TP041,3,WS10,"WS100007",1989,7,M,3248,-1,,,4948,CACH,B,1,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1989,7,M,3249,-1,,,4946,PSME,H,1,1,9,,,3.9,"SHOULD HAVE BEEN TAGGED BEFORE"
TP041,3,WS10,"WS100007",1989,7,M,3250,-1,,,3249,PSME,B,1,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1989,7,M,3251,-1,,,5873,PSME,B,1,1,9,,3.8,,""
TP041,3,WS10,"WS100007",1989,7,M,3252,-1,,,4941,PSME,B,1,1,9,,2.5,,""
TP041,3,WS10,"WS100007",1989,7,M,4937,-1,,,4936,PSME,H,1,1,9,,9.3,6.9,"OLD TAG 110"
TP041,3,WS10,"WS100007",1989,7,M,4944,-1,,,4945,PSME,B,1,1,9,,11.3,,"NOT IN MICROPLOT"
TP041,3,WS10,"WS100007",1989,7,M,4946,-1,,,4947,PSME,H,1,1,9,,7.2,6.3,""
TP041,3,WS10,"WS100007",1989,7,M,4947,-1,,,4946,PSME,H,1,1,9,,6.9,5.1,""
TP041,3,WS10,"WS100007",1989,7,M,4948,-1,,,4952,PSME,H,1,1,9,,9.1,6.9,""
TP041,3,WS10,"WS100007",1989,7,M,4949,-1,,,3247,PSME,B,1,1,9,,4.7,,""
TP041,3,WS10,"WS100007",1989,7,M,4950,-1,,,4951,PSME,H,1,1,9,,14.1,9.9,""
TP041,3,WS10,"WS100007",1989,7,M,4951,-1,,,4952,PSME,H,1,1,9,,7.5,5.0,"OLD TAG 110N"
TP041,3,WS10,"WS100007",1989,7,M,4952,-1,,,4948,PSME,H,1,1,9,,7.2,5.4,""
TP041,3,WS10,"WS100007",1989,7,M,5804,-1,,,2942,PSME,H,1,1,9,,13.5,10.2,""
TP041,3,WS10,"WS100007",1989,7,M,5810,-1,,,2940,PSME,B,1,1,9,,8.5,,""
TP041,3,WS10,"WS100007",1989,7,M,5811,-1,,,3151,PSME,B,1,1,9,,5.7,,""
TP041,3,WS10,"WS100007",1989,7,M,5873,5873,,,5810,CACH,B,1,1,9,,9.6,,""
TP041,3,WS10,"WS100007",1989,7,M,5878,-1,,,5887,PSME,H,1,1,9,,8.1,5.5,""
TP041,3,WS10,"WS100007",1989,7,M,5880,-1,,,5811,PSME,H,1,1,9,,11.7,7.5,"OLD TAG 106"
TP041,3,WS10,"WS100007",1989,7,M,5887,-1,,,5878,PSME,B,1,1,9,,5.6,,""
TP041,3,WS10,"WS100007",1989,7,M,NONE,5873,,,5810,CACH,0,1,1,9,2,,,""
TP041,3,WS10,"WS100007",1989,7,M,NONE,5873,,,5810,CACH,3,1,1,9,7,,,""
TP041,3,WS10,"WS100007",1989,7,U01,4935,-1,,,,PSME,H,1,1,9,,7.0,6.0,"OLD TAG 109C"
TP041,3,WS10,"WS100007",1989,7,U02,4936,-1,,,4937,PSME,B,1,1,9,,6.0,,"OLD TAG 113N"
TP041,3,WS10,"WS100007",1989,7,U03,4938,-1,,,,PSME,B,1,1,9,,3.6,,""
TP041,3,WS10,"WS100007",1989,7,U07,4939,-1,,,4940,PSME,B,1,1,9,,5.6,,""
TP041,3,WS10,"WS100007",1989,7,U07,4940,-1,,,4939,PSME,B,1,1,9,,2.7,,"OLD TAG 107N"
TP041,3,WS10,"WS100007",1989,7,U08,3121,-1,,,,PSME,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100007",1989,7,U08,3255,-1,,,,PSME,B,1,1,9,,1.5,,"OLD TAG 105N, HAS 2 LEADERS"
TP041,3,WS10,"WS100007",1989,7,U09,3254,-1,,,,PSME,B,1,1,9,,0.4,,""
TP041,3,WS10,"WS100007",1989,7,U09,4941,-1,,,,PSME,B,1,1,9,,6.8,,"OLD TAG 114"
TP041,3,WS10,"WS100007",1989,7,U10,3253,-1,,,4943,ACMA,B,1,1,9,,1.6,,""
TP041,3,WS10,"WS100007",1989,7,U10,4942,-1,,,,ACMA,B,1,1,9,,1.6,,"OLD TAG 2113, DBH DOUBLE CHECKED"
TP041,3,WS10,"WS100007",1989,7,U10,4943,-1,,,,PSME,H,1,1,9,,7.7,5.6,"OLD TAG 108N"
TP041,3,WS10,"WS100007",1989,7,U12,4945,4945,,,,CONU,B,1,1,9,,2.7,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,1,1,9,,3.2,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,2,1,9,,1.0,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,3,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,4,1,9,,2.0,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,5,1,9,,0.8,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,6,1,9,,1.4,,""
TP041,3,WS10,"WS100007",1989,7,U12,NONE,4945,,,,CONU,B,7,1,9,,1.4,,""
TP041,3,WS10,"WS100007",1993,7,L01,3155,-1,,,,PSME,B,1,1,1,,0.4,,""
TP041,3,WS10,"WS100007",1993,7,L04,8066,-1,,,,PSME,B,1,1,1,,4.8,,"WELL DEVELOPED LEADER"
TP041,3,WS10,"WS100007",1993,7,L07,6746,-1,3156,,,ACMA,B,1,6,9,,,,"MISSING, PRESUMED DEAD"
TP041,3,WS10,"WS100007",1993,7,L10,5877,-1,,,,PSME,H,1,1,1,,,11.1,""
TP041,3,WS10,"WS100007",1993,7,L11,6745,-1,4225,,,PSME,B,1,1,1,,1.3,,""
TP041,3,WS10,"WS100007",1993,7,L12,3157,-1,,,,PSME,B,1,1,1,,0.3,,""
TP041,3,WS10,"WS100007",1993,7,L13,1027,-1,,,,PSME,B,1,2,1,,1.4,,""
TP041,3,WS10,"WS100007",1993,7,L13,5812,5812,,,,CONU,B,1,1,1,,4.6,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,1,1,9,,2.4,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,2,1,9,,3.2,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,3,1,9,,4.6,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,4,1,9,,3.1,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,5,1,9,,1.5,,""
TP041,3,WS10,"WS100007",1993,7,L13,NONE,5812,,,,CONU,B,6,1,9,,2.5,,""
